 ,molecule_chembl_id,IC50,units,smiles,pIC50
4845,CHEMBL2018767,9450,nM,CCN(CC)CCOc1cc2ncnc(Nc3ccc(C)c(Br)c3)c2cc1OC,5.024568191
4846,CHEMBL592710,9460,nM,O=C(Nc1ccccc1Cl)c1ccc(N(CCCl)CCCl)cc1,5.024108864
4847,CHEMBL487254,9500,nM,N=C(Nc1ccccc1)SCCCN1C(=O)C2=C(C1=O)n1ccc3cccc(c31)C1Cc3ccccc3N21,5.022276395
4848,CHEMBL89723,9500,nM,CC(C)c1cc(/C=C2\C(=O)Nc3ccc(Cl)cc32)cc(C(C)C)c1O,5.022276395
4849,CHEMBL3747079,9580,nM,CC(=O)N1N=C(c2ccccc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,5.018634491
4850,CHEMBL1828872,9590,nM,O=C(Cc1ccc(Cl)cc1)NS(=O)(=O)c1ccc(F)cc1,5.018181393
4851,CHEMBL410659,9600,nM,Nc1nccn2c1c(-c1ccc3ccc(-c4ccccc4)nc3c1)nc2[C@H]1C[C@@H](CN2CCC2)C1,5.017728767
4852,CHEMBL379017,9601,nM,COc1cc(OC2CCN(S(C)(=O)=O)CC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,5.01768353
4853,CHEMBL122260,9700,nM,CNC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,5.013228266
4854,CHEMBL168555,9700,nM,COc1ccc(CC(CO)n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)cc1,5.013228266
4855,CHEMBL2029689,9700,nM,O=S(=O)(c1ccc(/N=C/c2cc(Br)ccc2O)cc1)N1CCCCC1,5.013228266
4856,CHEMBL525527,9700,nM,COc1cc2nc(Cl)nc(Nc3ccc(S(=O)(=O)Nc4nccs4)cc3)c2cc1OC,5.013228266
4857,CHEMBL4069284,9726,nM,CCC(=O)Nc1cc(Nc2n[nH]c3ccccc23)ccc1N(C)CCN(C)C,5.012065735
4858,CHEMBL4216025,9760,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(N=[N+]=[N-])cc2)n1,5.010550182
4859,CHEMBL1830277,9780,nM,NC(=S)N/N=C(/C=C/c1ccccc1)c1ccc(Cl)c(Cl)c1,5.009661145
4860,CHEMBL3221548,9800,nM,CCCCOc1cc2c(Nc3ccc(NC(=O)OCC)c(Cl)c3)ncnc2cc1OCCN(CC)CC.Cl,5.008773924
4861,CHEMBL3586179,9800,nM,O=C1N=C(N2CCC[C@H]2C(=O)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)S/C1=C/c1cccnc1,5.008773924
4862,CHEMBL206370,9800,nM,COc1ccc2c(c1)CNc1c(Nc3cccc(-c4ccccc4)c3)ncnc1O2,5.008773924
4863,CHEMBL4286998,9800,nM,c1ccc(-c2nc3sc(-c4ccccc4)cn3n2)cc1,5.008773924
4864,CHEMBL1173262,9830,nM,Cc1ccc(C2CC(c3ccc(Br)c(Br)c3)=NN2C(N)=S)cc1,5.007446482
4865,CHEMBL1981977,9860,nM,O=C(/C=C/c1ccccc1)Nc1ccccc1Cl,5.006123085
4866,CHEMBL291359,9900,nM,CC(=O)Oc1cccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4cccc(OC(C)=O)c4n3C)n(C)c12,5.004364805
4867,CHEMBL1241947,9900,nM,Cc1cc(-c2nn(C(C)C)c3ncnc(N)c23)sc1C=O,5.004364805
4868,CHEMBL488271,9900,nM,CNC(=N)SCCCn1c(=O)c2n3ccc4cccc(c43)c3cc4ccccc4n3c=2c1=O,5.004364805
4869,CHEMBL2018765,9900,nM,CCN(CC)CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC,5.004364805
4870,CHEMBL3917723,9941,nM,COC(=O)CNC(=O)c1ccc(Nc2ncnc3cc(OCCN4CCCCC4)c(OC)cc23)cc1,5.002569926
4871,CHEMBL520493,10000,nM,N#C/C(=C/c1ccc(O)c(O)c1)C(=O)Nc1ccccc1Cl,5
4872,CHEMBL1172957,10000,nM,NS(=O)(=O)c1ccc(Nc2nc(N3CCOCC3)nc3[nH]cnc23)cc1,5
4873,CHEMBL131577,10000,nM,Cc1cccc(Cl)c1NC(=O)c1cnc(NC(=O)C2CC2)s1,5
4874,CHEMBL296407,10000,nM,N#C/C(=C\c1ccc(O)c(O)c1)C(N)=O,5
4875,CHEMBL1242117,10000,nM,Cn1nc(-c2ccc3occc(=O)c3c2)c2c(N)ncnc21,5
4876,CHEMBL345211,10000,nM,Cn1c(SSc2c(C(=O)NCC(=O)O)c3ccccc3n2C)c(C(=O)NCC(=O)O)c2ccccc21,5
4877,CHEMBL382862,10000,nM,Brc1ccc2c(c1)CNc1c(Nc3ccccc3)ncnc1O2,5
4878,CHEMBL3676351,10000,nM,C=CC(=O)Nc1cc2c(Nc3cc(C(=O)NOC)c(Br)cc3F)ncnc2cc1OCCNC(C)=O,5
4879,CHEMBL304414,10000,nM,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3ccccc3n2C)c(C(=O)Nc2ccccc2)c2ccccc21,5
4880,CHEMBL1683954,10000,nM,Fc1cccc(COc2ccc(Nc3cc(Oc4ccccc4)ncn3)cc2Cl)c1,5
4881,CHEMBL523586,10000,nM,NC[C@H](Cc1cccc(F)c1)NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1,5
4882,CHEMBL3237932,10000,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CCN3CCCCC3)c2)n1,5
4883,CHEMBL47660,10000,nM,N#C/C(=C\c1cc(O)ccc1O)C(N)=O,5
4884,CHEMBL2333986,10000,nM,COc1cc2ncnc(Nc3ccccc3C(F)(F)F)c2cc1OC,5
4885,CHEMBL1241861,10000,nM,CC(C)n1nc(-c2cc(F)c(C=O)c(F)c2)c2c(N)ncnc21,5
4886,CHEMBL454002,10000,nM,N#CC(C#N)=C(C#N)c1cc(O)cc(O)c1,5
4887,CHEMBL116919,10000,nM,COc1ccc(CNc2ncnc3ccccc23)cc1,5
4888,CHEMBL3884319,10000,nM,CC1(C)C(=O)N([C@H]2CCc3c(O)cccc32)c2nc(Nc3ccccc3)ncc21,5
4889,CHEMBL13629,10000,nM,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(Br)cc32)c1C,5
4890,CHEMBL474267,10000,nM,N#CC(C#N)=C(C#N)c1ccc(O)c(O)c1,5
4891,CHEMBL3088225,10020,nM,Cc1ncc([N+](=O)[O-])n1C/C(=N/NC(=O)c1ccccc1)c1ccc(Br)cc1,4.999132278
4892,CHEMBL2336361,10020,nM,O=C(/C=C/c1ccccc1)Nc1ccc(F)cc1,4.999132278
4893,CHEMBL1172855,10060,nM,NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccc(Br)cc1,4.997402019
4894,CHEMBL47173,10100,nM,O=C1Nc2ccccc2/C1=C/c1ccc(-c2cccs2)s1,4.995678626
4895,CHEMBL307481,10100,nM,O=[N+]([O-])/C=C/c1ccc(O)cc1,4.995678626
4896,CHEMBL3237939,10120,nM,Cc1ccc(-n2nc(C)c(C3C(C#N)=C(N)N(c4cccnc4)C4=C3C(=O)CCC4)c2Cl)cc1,4.994819487
4897,CHEMBL1821880,10170,nM,COc1ccc(C2CC(c3ccc(Br)cc3)=NN2c2nc(-c3ccccc3)cs2)cc1,4.992679047
4898,CHEMBL1242027,10200,nM,COc1cc(F)c(-c2nn(C(C)C)c3ncnc(N)c23)cc1F,4.991399828
4899,CHEMBL2283249,10230,nM,CCOc1ccc(NC(=O)/C=C/c2ccccc2)cc1,4.990124366
4900,CHEMBL122785,10300,nM,O=S(=O)(O)c1cc(NCc2cc(O)ccc2O)ccc1O,4.987162775
4901,CHEMBL473141,10320,nM,CCOc1cc2nccc(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,4.986320303
4902,CHEMBL116012,10320,nM,CCOc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,4.986320303
4903,CHEMBL1828873,10340,nM,O=C(Cc1ccc(Cl)cc1)NS(=O)(=O)c1ccc(Cl)cc1,4.985479461
4904,CHEMBL3234864,10350,nM,Cc1ncc([N+](=O)[O-])n1CC(=O)N/N=C/c1cc2ccccc2nc1Oc1ccccc1,4.98505965
4905,CHEMBL3325470,10400,nM,Cc1ccc2c(c1)cc(C1C(C#N)=C(N)N(c3cccnc3)C3=C1C(=O)CCC3)c1nnnn12,4.982966661
4906,CHEMBL153843,10400,nM,O=C(Nc1cccc(C(F)(F)F)c1)c1ccccc1NCc1ccncc1,4.982966661
4907,CHEMBL1093100,10410,nM,Cc1ccc(Sc2cccc3[nH]c4nc(N)nc(N)c4c23)cc1,4.98254927
4908,CHEMBL2159053,10490,nM,COc1ccc(C2=NN(C(=O)c3ccc(Cl)cc3O)C(c3ccc(Cl)cc3)C2)cc1,4.979224512
4909,CHEMBL498247,10500,nM,CCC(C)[C@H]1[C@](C)(O)C(=O)[C@@]2(O)C[C@](C)(O)C[C@@H](C)[C@@H]2[C@]1(C)C(=O)/C=C/OC,4.978810701
4910,CHEMBL1448,10500,nM,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,4.978810701
4911,CHEMBL514771,10590,nM,COc1cc2nccc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/C(C)N1CCOCC1,4.97510404
4912,CHEMBL114073,10590,nM,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/C(C)N1CCOCC1,4.97510404
4913,CHEMBL1173191,10640,nM,NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccc([N+](=O)[O-])cc1,4.973058372
4914,CHEMBL3746564,10690,nM,CC(=O)N1N=C(c2ccc(I)cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,4.971022295
4915,CHEMBL1958030,10690,nM,COc1ccc(C2CC(c3ccc(F)cc3)=NN2C2=NC(=O)CS2)cc1,4.971022295
4916,CHEMBL55993,10700,nM,Cc1cc(C)c(C(=O)/C(C#N)=C/c2ccc(O)c(O)c2)c(C)c1,4.970616222
4917,CHEMBL592139,10780,nM,O=C1CSC(N/N=C/c2cccc(Cl)c2)=N1,4.967381239
4918,CHEMBL1173713,10850,nM,COc1ccc(/C=C/C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,4.964570262
4919,CHEMBL434063,10896,nM,CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1)c1ccccn1,4.962732905
4920,CHEMBL1257795,10900,nM,N#Cc1ccc2c(c1)C(c1ccccc1F)=Nc1c[nH]nc1N2,4.962573502
4921,CHEMBL1958027,10920,nM,O=C1CSC(N2N=C(c3ccc(F)cc3)CC2c2ccc(Cl)cc2)=N1,4.961777362
4922,CHEMBL3746268,10920,nM,CC(=O)N1N=C(c2ccc(C)cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,4.961777362
4923,CHEMBL1830262,10950,nM,COc1cccc(/C=C/C(=N/NC(N)=S)c2ccccc2)c1,4.960585881
4924,CHEMBL1173250,10970,nM,NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccccc1Br,4.959793372
4925,CHEMBL1242470,11000,nM,N#CCCCCn1nc(-c2ccc(F)c(O)c2)c2c(N)ncnc21,4.958607315
4926,CHEMBL527026,11000,nM,CCN1CCC(n2cc(CNc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)nn2)CC1,4.958607315
4927,CHEMBL3883652,11000,nM,Cc1cccc(Nc2ccnc(Nc3ccc(N4CCN(C)CC4)cc3)n2)c1,4.958607315
4928,CHEMBL185327,11000,nM,COc1cc2ncnc(Nc3cc(NC(=O)c4ccccc4)ccc3Cl)c2cc1OC,4.958607315
4929,CHEMBL1242200,11000,nM,COc1cc(Br)cc(-c2nn(C(C)C)c3ncnc(N)c23)c1,4.958607315
4930,CHEMBL461782,11100,nM,CCOC(=O)c1ccc(N2CCOCC2)c(NS(=O)(=O)c2cc(Br)c(Cl)s2)c1,4.954677021
4931,CHEMBL3237947,11180,nM,CCOC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CC(C)(C)C2)C1c1c(C)nn(-c2ccccc2)c1Cl,4.951558196
4932,CHEMBL1928709,11220,nM,COc1ccccc1CNc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,4.950007143
4933,CHEMBL1821876,11240,nM,Fc1ccc(C2CC(c3ccc(Br)cc3)=NN2c2nc(-c3ccccc3)cs2)cc1,4.949233689
4934,CHEMBL1173192,11270,nM,NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccc(O)cc1,4.948076084
4935,CHEMBL1828874,11290,nM,O=C(Cc1ccc(Cl)cc1)NS(=O)(=O)c1ccc(Br)cc1,4.947306058
4936,CHEMBL293251,11400,nM,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(Br)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(Br)ccc21,4.943095149
4937,CHEMBL3740614,11570,nM,C=CC(=O)Nc1cccc(Nc2nc(N/N=C/c3ccc(F)cc3F)ncc2Cl)c1,4.936666641
4938,CHEMBL589825,11570,nM,O=C(Nc1ccccc1F)c1ccc(N(CCCl)CCCl)cc1,4.936666641
4939,CHEMBL2283251,11690,nM,O=C(/C=C/c1ccccc1)Nc1ccc(F)cc1F,4.932185489
4940,CHEMBL2047253,11700,nM,Nc1nc2c(c(Nc3ccc(Cl)cc3F)n1)-c1ccccc1C2,4.931814138
4941,CHEMBL1828870,11910,nM,O=C(Cc1ccc(Cl)cc1)NS(=O)(=O)c1ccccc1,4.924088239
4942,CHEMBL2426277,12000,nM,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CCN(C)CC1,4.920818754
4943,CHEMBL345837,12000,nM,Cn1c(SSc2c(C(=O)Nc3cccc(C(=O)O)c3)c3ccccc3n2C)c(C(=O)Nc2cccc(C(=O)O)c2)c2ccccc21,4.920818754
4944,CHEMBL1241675,12000,nM,Nc1ncnc2c1c(-c1ccn3ccnc3c1)nn2C1CCCC1,4.920818754
4945,CHEMBL91914,12000,nM,O=[N+]([O-])c1ccc2c(Nc3ccccc3)ncnc2c1,4.920818754
4946,CHEMBL1241773,12000,nM,CC(=O)c1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1,4.920818754
4947,CHEMBL422531,12000,nM,CN(C)C(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)N(C)C)[nH]c2ccccc12,4.920818754
4948,CHEMBL1242380,12000,nM,COc1ccc(-c2nn(C[C@H](C)CO)c3ncnc(N)c23)cc1OC,4.920818754
4949,CHEMBL1241949,12000,nM,CC(C)n1nc(-c2ccc3nc(N)ccc3c2)c2c(N)ncnc21,4.920818754
4950,CHEMBL1812491,12070,nM,Cn1cccc1-c1nc2cc(NC(=O)CCl)ccc2[nH]1,4.91829273
4951,CHEMBL1945445,12110,nM,Cc1ccc(S(=O)(=O)NC(=O)c2cncc(Br)c2)cc1,4.916855857
4952,CHEMBL4083467,12120,nM,Cc1nnc(-n2c(-c3ccccc3)nc3cc(Cl)ccc3c2=O)s1,4.91649738
4953,CHEMBL3747570,12240,nM,CC(=O)N1N=C(c2ccccc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,4.912218582
4954,CHEMBL1830273,12240,nM,NC(=S)N/N=C(/C=C/c1ccccc1)c1ccc(Br)cc1,4.912218582
4955,CHEMBL1173251,12260,nM,NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccccc1Cl,4.91150953
4956,CHEMBL2336358,12290,nM,Cc1ccccc1NC(=O)/C=C/c1ccccc1,4.910448117
4957,CHEMBL1929307,12320,nM,COc1ccccc1-c1nnc(SCc2ccccc2)o1,4.909389292
4958,CHEMBL1241677,12400,nM,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2[C@@H]1CCNC1,4.906578315
4959,CHEMBL1241270,12400,nM,Cc1ccc(-c2n[nH]c3ncnc(N)c23)cc1O,4.906578315
4960,CHEMBL1172951,12420,nM,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1cccc(F)c1,4.905878404
4961,CHEMBL3088223,12450,nM,Cc1ncc([N+](=O)[O-])n1C/C(=N/NC(=O)c1ccc(Cl)cc1)c1ccc(Br)cc1,4.904830649
4962,CHEMBL337035,12500,nM,CNC(=S)N(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,4.903089987
4963,CHEMBL118205,12500,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3o2)c1O,4.903089987
4964,CHEMBL55748,12500,nM,N#CC(C#N)=C1C(=O)Nc2ccc(O)cc21,4.903089987
4965,CHEMBL1095465,12600,nM,COc1ccc(OC)c(Cc2cc3c(Nc4cccc(Br)c4)nc(N)nc3[nH]2)c1,4.899629455
4966,CHEMBL1242288,12600,nM,COc1ccc(-c2nn([C@@H]3CCNC3)c3ncnc(N)c23)cc1O,4.899629455
4967,CHEMBL201840,12600,nM,COC(=O)c1c(OC)c2ccccc2c2oc3c(c12)C(=O)c1ccccc1C3=O,4.899629455
4968,CHEMBL1929555,12620,nM,Nc1nc(Nc2ccc(Cl)cc2)c2cc(Cc3cccc4ccccc34)[nH]c2n1,4.898940645
4969,CHEMBL1080506,12650,nM,Cc1c(C(=O)NCCN2CCOCC2)[nH]c2cnnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c12,4.897909474
4970,CHEMBL2336359,12690,nM,Cc1ccc(NC(=O)/C=C/c2ccccc2)cc1,4.896538378
4971,CHEMBL1242030,12800,nM,CC(C)n1nc(-c2ccc(NS(C)(=O)=O)cc2)c2c(N)ncnc21,4.89279003
4972,CHEMBL1641994,12800,nM,CCOC(=O)Nc1ccc2c(C#N)cnc(Nc3cccc(Br)c3)c2c1,4.89279003
4973,CHEMBL2335018,12800,nM,CC(C)(C)C(=O)Nc1nc(Nc2cccc(C(F)(F)F)c2)c2cc(CCc3ccccn3)[nH]c2n1,4.89279003
4974,CHEMBL2426286,12800,nM,C=CC(=O)Nc1ccc(OC)c(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c1,4.89279003
4975,CHEMBL1254364,12800,nM,Cc1ccccc1Cc1cc2c(Nc3cccc(Br)c3)nc(N)nc2n1C,4.89279003
4976,CHEMBL2283253,12880,nM,O=C(/C=C/c1ccccc1)Nc1cc(F)c(F)c(F)c1,4.890084137
4977,CHEMBL2426283,12900,nM,C=CC(=O)Nc1ccc(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)cc1,4.88941029
4978,CHEMBL1240545,13000,nM,CC(C)n1nc(-c2ccc(CC#N)cc2)c2c(N)ncnc21,4.886056648
4979,CHEMBL347659,13000,nM,COC(=O)c1ccc(CNC(=O)c2c(SSc3c(C(=O)NCc4ccc(C(=O)OC)cc4)c4ccccc4n3C)n(C)c3ccccc23)cc1,4.886056648
4980,CHEMBL365805,13000,nM,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1N1CCN(C)CC1,4.886056648
4981,CHEMBL135861,13000,nM,CNC(=O)c1c([Se][Se]c2[nH]c3ccccc3c2C(=O)NC)[nH]c2ccccc12,4.886056648
4982,CHEMBL3586189,13200,nM,O=C1N=C(N2CCC[C@H]2C(=O)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)S/C1=C/c1ccc(-c2ccccc2)cc1,4.879426069
4983,CHEMBL170438,13200,nM,Nc1ncnc2c1c(-c1ccccc1)cn2C(CO)Cc1ccc(O)cc1,4.879426069
4984,CHEMBL2283252,13230,nM,O=C(/C=C/c1ccccc1)Nc1cc(F)cc(F)c1,4.878440156
4985,CHEMBL408565,13300,nM,O=C1Nc2ccccc2/C1=C/c1cc2c([nH]1)CCC(Br)C2,4.876148359
4986,CHEMBL344652,13350,nM,CN(C)/N=N/c1ccc2ncnc(N(C)c3ccccc3)c2c1,4.874518734
4987,CHEMBL1173324,13370,nM,NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccccc1F,4.873868593
4988,CHEMBL168829,13400,nM,Nc1ncnc2c1c(-c1ccccc1)cn2C1CCNC1,4.872895202
4989,CHEMBL594790,13400,nM,CCCCC(Cc1coc2nc(N)nc(N)c12)c1ccccc1OC,4.872895202
4990,CHEMBL338449,13500,nM,CO[C@H]1[C@@H](N(C)C(=O)OC(C)(C)C)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,4.869666232
4991,CHEMBL309598,13500,nM,N#CC(C#N)=C(O)c1cc(O)c(O)c(O)c1,4.869666232
4992,CHEMBL590877,13530,nM,O=C1CSC(N/N=C/c2cccc(F)c2)=N1,4.868702203
4993,CHEMBL472942,13570,nM,COc1cc2nccc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,4.867420152
4994,CHEMBL113996,13570,nM,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,4.867420152
4995,CHEMBL383030,13600,nM,COC(=O)c1c(OCCCN(C)C)c2ccccc2c2oc3c(c12)C(=O)c1ccccc1C3=O,4.866461092
4996,CHEMBL2336335,13710,nM,O=C(/C=C/c1ccccc1)Nc1ccc(Cl)cc1,4.862962545
4997,CHEMBL1828871,13730,nM,Cc1ccc(S(=O)(=O)NC(=O)Cc2ccc(Cl)cc2)cc1,4.862329463
4998,CHEMBL1173014,13870,nM,COc1cccc(/C=C/C(=O)OCCn2c([N+](=O)[O-])cnc2C)c1,4.857923539
4999,CHEMBL1928887,13880,nM,COc1ccccc1CNc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,4.857610534
5000,CHEMBL2283256,13930,nM,O=C(/C=C/c1ccccc1)Nc1cc(Cl)cc(Cl)c1,4.856048884
5001,CHEMBL47986,14000,nM,O=CN/C=C/c1cc(O)ccc1O,4.853871964
5002,CHEMBL358092,14000,nM,COC(=O)c1ccc(-c2ccc(-c3ccccc3)cc2O)cc1,4.853871964
5003,CHEMBL157952,14000,nM,O=C(NCc1ccccc1)C(O)Cc1c(SSc2[nH]c3ccccc3c2CC(O)C(=O)NCc2ccccc2)[nH]c2ccccc12,4.853871964
5004,CHEMBL453336,14000,nM,COc1cc(C2=C(c3cn(COCc4ccccc4)c4ccccc34)CNC2=O)cc(OC)c1OC,4.853871964
5005,CHEMBL432416,14100,nM,Nc1ccc(-c2cc(=O)c3cc(N)c(O)cc3o2)cc1,4.850780887
5006,CHEMBL1958032,14210,nM,O=C1CSC(N2N=C(c3ccc(Cl)cc3)CC2c2ccc(F)cc2)=N1,4.847405922
5007,CHEMBL171256,14400,nM,COc1ccc(CC(CO)n2cc(-c3ccccc3)c3c(N)ncnc32)cc1,4.841637508
5008,CHEMBL1172950,14530,nM,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1cccc([N+](=O)[O-])c1,4.837734386
5009,CHEMBL1828877,14530,nM,O=C(Cc1ccc(Br)cc1)NS(=O)(=O)c1ccc(F)cc1,4.837734386
5010,CHEMBL2283245,14580,nM,CC(C)c1ccc(NC(=O)/C=C/c2ccccc2)cc1,4.836242476
5011,CHEMBL1830131,14590,nM,O=C(/C=C/c1ccccc1)Nc1cccc(Cl)c1,4.835944708
5012,CHEMBL3237942,14700,nM,Cc1ccc(-n2nc(C)c(C3C(C#N)=C(N)N(c4cccnc4)C4=C3C(=O)CC(C)(C)C4)c2Cl)cc1,4.832682665
5013,CHEMBL589120,14720,nM,CN(C(=O)c1ccc(N(CCCl)CCCl)cc1)c1ccccc1,4.83209219
5014,CHEMBL119923,14800,nM,COc1cc(/C=C(\C#N)C(N)=O)cc(CSCc2ccc(Cl)cc2)c1O,4.829738285
5015,CHEMBL1830268,14830,nM,COc1ccc(/C=C/C(=N/NC(N)=S)c2ccccc2)cc1,4.828858849
5016,CHEMBL3798658,15000,nM,O=C(Nc1cccc(C(O)c2ccccc2)c1)c1cc2ccccc2[nH]1,4.823908741
5017,CHEMBL347160,15000,nM,O=C(NCc1ccccc1)c1c(SSc2[nH]c3ccccc3c2C(=O)NCc2ccccc2)[nH]c2ccccc12,4.823908741
5018,CHEMBL206483,15000,nM,Cc1cccc(-n2ncc3c(NCc4ccc5c(c4)OCO5)ncnc32)c1,4.823908741
5019,CHEMBL1241588,15000,nM,CC(C)n1nc(-c2ccc3c(c2)OCCO3)c2c(N)ncnc21,4.823908741
5020,CHEMBL62756,15000,nM,Nc1ncnc2c1ncn2-c1ccccc1,4.823908741
5021,CHEMBL1240565,15000,nM,Cn1nc(-c2cnc3[nH]ccc3c2)c2c(N)ncnc21,4.823908741
5022,CHEMBL3353410,15000,nM,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,4.823908741
5023,CHEMBL1945647,15020,nM,Cc1ccc(S(=O)(=O)NC(=O)c2ccc(C)nc2Cl)cc1,4.823330067
5024,CHEMBL1093099,15070,nM,Nc1nc(N)c2c(n1)[nH]c1cccc(Sc3ccccc3)c12,4.821886748
5025,CHEMBL1097190,15120,nM,Cl.NC1CCc2[nH]c3ccc(OCCc4ccc(O)cc4)cc3c2C1,4.820448209
5026,CHEMBL1080272,15140,nM,O=C(NCCN1CCCC1)c1cc2cnnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2[nH]1,4.819874125
5027,CHEMBL3747407,15160,nM,CCOc1ccc(C2=NN(C(C)=O)C(c3ccc(C(=O)OCCn4c([N+](=O)[O-])cnc4C)cc3)C2)cc1,4.819300799
5028,CHEMBL2426378,15200,nM,COc1ccc(NC(=O)/C=C/CN(C)C)cc1Nc1ncc([S+](C)[O-])c(-c2cnn3ccccc23)n1,4.818156412
5029,CHEMBL1173397,15240,nM,COc1ccc(C2CC(c3ccc(C)c(C)c3)=NN2C(C)=O)cc1,4.817015033
5030,CHEMBL85021,15300,nM,CC(C)c1cc(/C=C2\C(=O)Nc3ccccc32)cc(C(C)C)c1O,4.815308569
5031,CHEMBL2316148,15300,nM,COc1cc(/C=C2\CCC/C(=C\c3ccc(Cl)cc3)C2=O)cc(OC)c1,4.815308569
5032,CHEMBL1172603,15560,nM,CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccc(F)cc1,4.807990407
5033,CHEMBL2335014,15600,nM,Nc1nc(Nc2ccc(F)c(C(F)(F)F)c2)c2cc(CCc3ccccn3)[nH]c2n1,4.806875402
5034,CHEMBL1242658,15600,nM,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2[C@@H]1CCNC1,4.806875402
5035,CHEMBL1945452,15680,nM,O=C(NS(=O)(=O)c1ccc(Br)cc1)c1cccnc1Cl,4.804653942
5036,CHEMBL1821882,15720,nM,O=[N+]([O-])c1ccc(C2CC(c3ccc(Br)cc3)=NN2c2nc(-c3ccccc3)cs2)cc1,4.803547458
5037,CHEMBL2283257,15740,nM,O=C(/C=C/c1ccccc1)Nc1ccccc1Br,4.802995272
5038,CHEMBL1828878,15920,nM,O=C(Cc1ccc(Br)cc1)NS(=O)(=O)c1ccc(Cl)cc1,4.798056937
